course,college_code,college_name,type,SM,EZ,MU,LA,DV,VK,BH,BX,KN,KU,SC,ST,EW,Other Categories,page
Electrical and Electronics Engineering,TOC,"Toc H Institute of Science and Technology, Ernakulam",S,45182,59222,47134,-,-,-,-,-,-,-,46536,-,-,FW:32166,31
Electrical and Electronics Engineering,UKP,"UKF College of Engineering and Technology, Kollam",S,64220,-,-,-,-,-,-,-,-,-,-,-,-,FW:40039,31
Electrical and Electronics Engineering,UNT,"Universal Engineering College, Thrissur",S,64652,-,-,-,-,-,-,-,-,-,-,-,-,,31
Electrical and Electronics Engineering,VAS,"Vidya Academy of Science and Technology, Thrissur",S,45270,52936,51001,-,-,-,46750,-,-,-,46090,-,-,FW:31423,31
Electrical and Electronics Engineering,VIT,"VISAT Engineering College, Ernakulam",S,62226,-,-,-,-,-,-,-,-,-,65133,-,-,,31
Electrical and Electronics Engineering,VJC,"Viswajyothi College of Engineering and Technology, Ernakulam",S,44373,50771,46559,-,63689,52861,44854,-,-,-,-,-,-,"FW:36533, YQ:62520",31
Electrical and Electronics Engineering,VKE,"Valia Koonambaikulathamma College of Engineering and Technology, Parippally",S,60587,-,-,-,-,-,-,-,-,-,-,-,-,,31
Electrical and Electronics Engineering,VML,"Vimal Jyothi Engineering College, Kannur",S,38337,44127,48648,-,-,-,-,-,-,-,-,-,-,FW:24494,31
Electrical and Electronics Engineering,VPE,"Mahaguru Institute of Technology, Mavelikkara, Alappuzha",S,-,-,-,-,-,-,-,-,-,-,-,-,-,FW:63728,31
Electrical and Electronics Engineering,YCE,"Younus College of Engineering and Technology, Kollam",S,55952,-,-,-,-,-,-,-,-,-,-,-,-,"FW:45531, MM:48846",31
Electrical and Computer Engineering,KKE,"Government Engineering College, Kozhikkode",G,-,11909,8070,31193,47942,16930,10987,57838,-,-,38228,56903,21066,,31
Electrical and Computer Engineering,TKM,"T K M College of Engineering, Kollam.",G,3309,3974,3597,5427,15094,5445,5070,8808,-,-,29032,-,-,"FW:3234, PT:6",31
Electrical and Computer Engineering,TVE,"College of Engineering,Thiruvananthapuram.",G,1408,2204,1545,5425,6265,2511,2074,3211,19016,26033,13609,48219,4863,"FW:1041, PD:42488",31
Electrical and Computer Engineering,KGR,"College of Engineering Kidangoor, KOTTAYAM",N,52063,61130,62051,-,-,52161,-,-,-,-,65424,-,-,FW:23072,31
Electrical and Computer Engineering,PRP,"CAPE College of Engineering, Punnapra, Alappuzha",N,64669,-,-,-,-,-,-,-,-,-,-,-,-,,32
Electrical and Computer Engineering,DMC,"M. Dasan Institute of Technology, Kozhikode",S,64119,-,-,-,-,-,-,-,-,-,-,-,-,,32
Electrical and Computer Engineering,MBC,"Mar Baselios Christian College of Engineering and Technology,Idukki",S,56655,-,-,-,-,-,-,-,-,-,-,-,-,,32
Electrical and Computer Engineering,MBT,"Mar Baselios College of Engineering and Technology, Thiruvananthapuram",S,29137,36075,44335,39876,-,54816,29511,-,-,-,61333,-,-,FW:21980,32
Electrical and Computer Engineering,MCE,"Marian Engineering College, Thiruvananthapuram",S,55033,57279,55531,-,-,-,-,-,-,-,-,-,-,,32
Electrical and Computer Engineering,MEA,"M E A Engineering College, Vengoor",S,54756,-,55792,-,-,-,-,-,-,-,-,-,-,"FW:25142, MM:43411",32
Electrical and Computer Engineering,NCE,"Nehru College of Engineering and Research Centre, Thrissur",S,65027,-,-,-,-,-,-,-,-,-,-,-,-,,32
Electrical and Computer Engineering,RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,62981,-,-,-,-,-,-,-,-,-,-,-,-,,32
Electrical and Computer Engineering,SHR,"Sahrdaya College of Engineering and Technology, Thrissur",S,56408,-,-,-,58565,-,-,-,-,-,-,-,-,,32
Electrical and Computer Engineering,TOC,"Toc H Institute of Science and Technology, Ernakulam",S,40915,55593,43525,-,-,-,-,-,-,-,-,-,45025,FW:27553,32
Food Technology,CDT,"Verghese Kurien Institue of Dairy & Food Technology, Mannuthy, Thrissur",G,12387,17019,14618,18833,-,20074,15468,-,-,-,31473,20265,26458,PD:56347,32
Food Technology,COU,"KUFOS, School of Ocean Engineering and Underwater Technology, Ernakulam",G,16728,22045,18818,31992,21895,31465,17693,-,-,-,29371,-,33316,CF:57988,32
Food Technology,KCT,"Kelappaji College of Agricultural Engineering and Food Technology, Tavanur",G,18680,24809,20509,61434,29237,24537,33102,31983,33137,33478,51655,54566,50041,,32
Food Technology,AJC,"Amal Jyothi College of Engineering, Kottayam",S,34039,38792,42039,-,-,-,49982,-,-,-,60853,-,-,"FW:22270, YB:53082",32
Food Technology,ECE,"ICCS College of Engineering and Management, Thrissur",S,56753,63386,61001,-,-,-,61256,-,-,-,57327,-,-,,32
Food Technology,ICE,"Ilahia College of Engineering and Technology, Ernakulam",S,43379,44773,45925,-,-,-,-,-,-,-,56263,-,-,FW:20809,33
Food Technology,MCC,"Musaliar College Of Engineering, Thiruvananthapuram",S,55380,58358,55727,-,-,-,58662,-,-,-,64658,-,-,MM:28089,33
Food Technology,MGP,"Saintgits College of Engineering, Kottayam",S,38534,46590,40455,44315,-,-,39227,-,-,-,55524,-,-,FW:31038,33
Food Technology,SBC,"Sree Buddha College of Engineering, Alappuzha",S,49649,58184,50645,-,-,-,-,-,-,-,53321,-,56359,FW:37915,33
Food Technology,TKI,"T K M Institute of Technology, Kollam",S,30788,44795,31412,-,53592,40917,34406,-,-,-,52632,-,-,FW:23747,33
Instrumentation & Control Engg.,NSS,"N S S College of Engineering, Palakkad",G,12308,12698,12890,36068,53334,12769,16024,57291,53213,38566,50382,-,16051,"CC:17, FW:8509",33
Industrial Engineering,TVE,"College of Engineering,Thiruvananthapuram.",G,6381,7394,7096,12488,18199,11494,7575,13205,35300,52253,31753,63272,15489,"CC:5, FW:3598",33
Information Technology,IDK,"Government Engineering College, Idukki",G,10384,17159,14024,47169,45487,24942,29972,54643,53647,-,54548,-,33960,"FW:11270, PT:13, XS:20425",33
Information Technology,PKD,"Government Engineering College, Palakkad",G,9645,11094,10329,27604,41097,10282,10552,30914,35473,-,41107,-,15634,"FW:7015, PT:24",33
Information Technology,TRV,"Government Engineering College Barton Hill, Thiruvananthapuram",G,7023,8664,7264,17227,24811,7483,7322,-,-,-,38624,-,14517,"CC:34, FW:5510, PD:43753, PT:17, SD:18983",33
Information Technology,KSD,"LBS College of Engineering, Kasaragod",N,32832,37365,33244,-,-,36063,34756,-,-,-,-,-,42957,"FW:20435, MG:53545",33
Information Technology,LBT,"LBS Institute of Technology for Women, Thiruvananthapuram",N,24553,28654,27066,49905,-,-,24864,-,-,-,62435,-,30821,"FW:16495, MG:40110",33
Information Technology,TLY,"College of Engineering,Thalassery, Kannur",N,29905,35356,33180,-,-,50356,34175,-,-,-,44715,-,58360,FW:16919,34
Information Technology,UCK,"University College of Engineering, Kariavattom, Thiruvananthapuram",N,31699,37380,35624,48638,-,34797,34163,32023,-,-,57432,-,52719,"FW:26032, MG:42149",34
Information Technology,VDA,"College of Engineering, Vadakara",N,44515,50842,47806,-,-,-,46757,-,-,-,-,-,-,FW:28645,34
Information Technology,KMC,"KMCT College of Engineering, Kozhikode",S,48545,56061,48933,-,-,-,-,-,-,-,-,-,-,FW:37252,34
Information Technology,MEA,"M E A Engineering College, Vengoor",S,46413,52927,47670,-,-,-,-,-,-,-,-,-,-,"FW:36151, MM:44197",34
Information Technology,RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,12595,15505,15103,-,33394,27588,18594,-,-,-,52062,-,-,"FW:11561, YN:16401",34
Information Technology,TOC,"Toc H Institute of Science and Technology, Ernakulam",S,54692,62857,59306,65033,58976,-,-,-,-,-,65252,-,-,FW:35089,34
Information Technology,VJC,"Viswajyothi College of Engineering and Technology, Ernakulam",S,48553,51147,61341,-,-,-,51102,-,-,-,-,-,-,FW:36782,34
Mechanical Engineering,IDK,"Government Engineering College, Idukki",G,-,17685,13842,48640,54752,25899,22972,39146,48258,-,53123,-,49805,FW:12996,34
Mechanical Engineering,KKE,"Government Engineering College, Kozhikkode",G,10199,14783,12501,20310,15154,14465,14491,-,37711,46376,46065,-,23724,FW:9700,34
Mechanical Engineering,KNR,"Government College of Engineering, Kannur",G,10208,13731,12995,22276,39953,16145,14248,-,-,-,46311,-,21938,"FW:9539, SD:58043",34
Mechanical Engineering,KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",G,9494,11058,9835,14398,25224,9811,10916,30405,22909,46236,41701,-,13118,FW:7024,34
Mechanical Engineering,MAC,"Mar Athanasius College of Engineering, Kothamangalam",G,9159,10686,9416,15286,29241,10645,11414,30196,31783,33291,42034,-,-,"CC:28, FW:7465, SD:15417, XS:10346",34
Mechanical Engineering,NSS,"N S S College of Engineering, Palakkad",G,10236,12091,11966,18431,31620,13164,11715,35483,26817,45152,45083,49157,17539,"FW:9067, SD:14894, XS:10675",34
Mechanical Engineering,PKD,"Government Engineering College, Palakkad",G,10244,15770,12889,26395,33693,14238,14895,-,-,-,49464,-,19841,FW:9899,34
Mechanical Engineering,TCR,"Govt. Engineering College,Thrissur.",G,4267,5089,4873,12519,16668,7513,4480,6863,14882,14009,25950,60366,10638,"FW:2872, PD:61486, PT:4",34
Mechanical Engineering,TKM,"T K M College of Engineering, Kollam.",G,6120,7414,6798,11182,22748,6880,7111,10429,18817,29290,35002,63491,-,"CC:9, FW:4775",34
Mechanical Engineering,TRV,"Government Engineering College Barton Hill, Thiruvananthapuram",G,9620,11257,10695,16037,24921,12340,13180,20961,34662,58396,41428,-,15882,FW:7594,34
Mechanical Engineering,TVE,"College of Engineering,Thiruvananthapuram.",G,2323,3159,2867,6897,13135,3779,3163,5956,5449,27021,17858,56795,6201,"FW:1681, PD:60216, RP:6354",35
Mechanical Engineering,WYD,"Government Engineering College, Wayanad",G,-,17519,13823,56860,52543,25368,24693,43966,57346,-,54975,-,53071,FW:13046,35
Mechanical Engineering,ADR,"College of Engineering, Adoor",N,25668,30530,28799,62608,-,25709,36508,-,-,-,59291,-,38158,"FW:19975, MG:39647",35
Mechanical Engineering,CEM,"College of Engineering Muttathara, Thiruvananthapuram",N,42300,56237,55292,54236,63613,48538,58404,-,-,58685,63704,-,63483,FW:23559,35
Mechanical Engineering,KNP,"College of Engineering, Karunagappally, Kollam",N,34646,39726,38146,-,56789,35841,-,-,-,-,63274,-,52332,"FW:19771, MG:48696",35
Mechanical Engineering,KSD,"LBS College of Engineering, Kasaragod",N,31567,32730,32586,-,64864,42441,32544,46277,59988,-,-,-,58625,"FW:20195, MG:41406, XS:42231",35
Mechanical Engineering,MDL,"Model Engineering College, Ernakulam",N,9182,11391,9943,12914,24363,12425,11961,-,-,-,28112,64797,11590,"FW:6229, MG:13029",35
Mechanical Engineering,MNR,"College of Engineering, Munnar",N,44885,51553,58284,52694,50100,-,47628,-,58434,-,61833,-,47331,MG:62251,35
Mechanical Engineering,PEC,"College of Engineering Pathanapuram, Kollam",N,56595,60946,61168,-,-,58169,-,-,-,-,64605,-,-,,35
Mechanical Engineering,PRN,"College of Engineering Perumon, Kollam",N,31160,35454,37296,49280,63983,38339,37567,-,-,-,59418,-,48154,"CB:64610, FW:18824",35
Mechanical Engineering,PRP,"CAPE College of Engineering, Punnapra, Alappuzha",N,52468,63792,65273,-,63789,54985,56811,-,-,-,-,-,58648,FW:27917,35
Mechanical Engineering,SCT,"S C T College of Engineering, Thiruvananthapuram",N,13186,14925,14998,20899,35062,14304,13595,16289,39054,44414,50838,-,23313,"FW:11886, MG:19821",35
Mechanical Engineering,TLY,"College of Engineering,Thalassery, Kannur",N,28431,31538,30804,-,-,40215,30213,-,-,-,63958,-,59080,"CB:51027, FW:15533",35
Mechanical Engineering,UCC,"Institute of Engineering and Technology, Malappuram",N,52094,61002,56547,-,-,-,57021,-,-,-,63313,-,-,,35
Mechanical Engineering,AAE,"Al-Azhar College of Engineering and Technology, Idukki",S,55743,-,-,-,-,-,-,-,-,-,-,-,-,,35
Mechanical Engineering,AAP,"Al-Ameen Engineering College, Palakkad",S,57230,-,-,-,-,-,-,-,-,-,-,-,-,,35
Mechanical Engineering,AIK,"Albertian Institute of Science and Technology, Kochi",S,52573,56374,55486,53320,-,-,58242,-,-,-,-,-,-,"FW:39733, YA:65143",35
Mechanical Engineering,AJC,"Amal Jyothi College of Engineering, Kottayam",S,30519,34655,36990,38256,53584,-,32282,-,-,-,63838,-,-,"FW:21276, YB:48969",35
Mechanical Engineering,AME,"Rajadhani Institute of Science and Technology, Palakkad",S,65341,-,-,-,-,-,-,-,-,-,-,-,-,,35
Mechanical Engineering,ASI,"Adi Shankara Institute of Engineering and Technology, Ernakulam",S,32819,37613,41792,50894,42395,38351,37032,-,-,-,-,-,62395,FW:23091,36
Mechanical Engineering,ATP,"Ahalia School of Engineering and Technology, Palakkad",S,64507,-,-,-,-,-,-,-,-,-,65188,-,-,FW:55863,36
Mechanical Engineering,AWH,"AWH Engineering College, Kozhikkode",S,62558,-,62585,-,-,-,-,-,-,-,-,-,-,,36
Mechanical Engineering,BJK,"Bishop Jerome Institute, Kollam",S,54068,64634,58417,-,-,-,-,-,-,-,-,-,-,FW:43848,36
Mechanical Engineering,BMC,"Baselios Mathews II College of Engineering, Kollam",S,61500,-,61781,-,-,-,-,-,-,-,-,-,-,FW:45377,36
Mechanical Engineering,CCE,"Christ College of Engineering, Thrissur",S,29916,30814,37877,-,43427,-,30885,-,-,-,57533,-,-,"FW:26299, YU:52642",36
Mechanical Engineering,CCV,"MGM TECHNOLOGICAL CAMPUS,Valanchery",S,65309,-,-,-,-,-,-,-,-,-,-,-,-,,36
Mechanical Engineering,CEN,"College of Engineering and Technology, Payyannur, Kannur.",S,54115,59555,57312,-,-,-,-,-,-,-,-,-,-,,36
Mechanical Engineering,CMA,"Carmel College of Engineering and Technology,Alappuzha",S,50026,52667,59930,50345,61250,-,-,-,-,-,-,-,-,FW:25182,36
Mechanical Engineering,DMC,"M. Dasan Institute of Technology, Kozhikode",S,57767,-,-,-,-,-,-,-,-,-,-,-,-,,36
Mechanical Engineering,EKC,"Eranad Knowledge City Technical Campus, Malappuram",S,63388,-,-,-,-,-,-,-,-,-,-,-,-,,36
Mechanical Engineering,FIT,"Federal Institute of Science and Technology, Ernakulam",S,20440,24461,21958,41124,38482,24164,23873,48769,45641,54086,64671,-,36130,FW:17774,36
Mechanical Engineering,HGW,"Holy Grace Academy of Engineering, Thrissur",S,58699,-,63948,-,-,-,-,-,-,-,-,-,-,,36
Mechanical Engineering,ICE,"Ilahia College of Engineering and Technology, Ernakulam",S,57583,62201,61087,-,-,-,-,-,-,-,-,-,-,FW:30834,36
Mechanical Engineering,IES,"I E S College of Engineering, Thrissur",S,63017,-,-,-,-,-,-,-,-,-,-,-,-,FW:27062,36
Mechanical Engineering,JBT,"Jai Bharath College of Management and Engineering Technology, Ernakulam",S,49159,-,-,-,-,-,-,-,-,-,-,-,-,,36
Mechanical Engineering,JEC,"Jyothi Engineering College, Thrissur",S,44671,51386,47792,-,-,-,45219,-,-,-,64193,-,-,FW:22271,36
Mechanical Engineering,JIT,"John Cox Memorial C S I Institute of Technology, Thiruvananthapuram",S,64258,-,-,-,-,-,-,-,-,-,-,-,-,,36
Mechanical Engineering,KIT,"Kottayam Institute of Technology and Science, Kottayam",S,61570,-,-,-,-,-,-,-,-,-,-,-,-,,37
Mechanical Engineering,KMC,"KMCT College of Engineering, Kozhikode",S,53041,62092,57184,-,-,63998,61362,-,-,-,-,-,-,FW:21802,37
Mechanical Engineering,KME,"K M E A Engineering College, Cochin",S,58490,64485,62334,-,-,62200,-,-,-,-,-,-,-,FW:44766,37
Mechanical Engineering,LMC,"Lourdes Matha College of Science and Technology, Thiruvananthapuram",S,61576,-,-,-,-,-,-,-,-,-,-,-,-,FW:32016,37
Mechanical Engineering,MBC,"Mar Baselios Christian College of Engineering and Technology,Idukki",S,58589,-,-,-,-,-,64672,-,-,-,-,-,-,,37
Mechanical Engineering,MBI,"Mar Baselios Institute of Technology and Science, Ernakulam",S,36752,53218,55592,-,-,-,-,-,-,-,-,-,-,"FW:33333, XS:41733",37
Mechanical Engineering,MBT,"Mar Baselios College of Engineering and Technology, Thiruvananthapuram",S,30338,38982,40261,50629,55056,45360,31366,-,54567,-,63625,-,-,FW:22460,37
Mechanical Engineering,MCE,"Marian Engineering College, Thiruvananthapuram",S,50485,59449,64552,54855,-,54434,51814,-,-,-,64455,-,-,FW:46822,37
Mechanical Engineering,MCK,"Musaliar College of Engineering and Technology, Pathanamthitta",S,63751,-,-,-,-,-,-,-,-,-,-,-,-,,37
Mechanical Engineering,MCT,"Mohandas College of Engineering and Technology, Thiruvananthapuram",S,59296,-,61756,-,-,62321,62657,-,-,-,-,-,59927,,37
Mechanical Engineering,MEA,"M E A Engineering College, Vengoor",S,36515,59220,37009,-,-,-,-,-,-,-,-,-,-,"FW:24833, MM:42789",37
Mechanical Engineering,MEE,"MES College of Engineering and Technology, Ernakulam",S,58646,-,65060,-,61110,-,59517,-,-,-,-,-,-,,37
Mechanical Engineering,MEK,"MES Institute of Technology and Management, Kollam",S,56544,-,59722,-,-,-,-,-,-,-,-,-,-,FW:49899,37
Mechanical Engineering,MET,"Mets School of Engineering, Thrissur",S,52097,-,-,-,-,-,-,-,-,-,-,-,-,,37
Mechanical Engineering,MGE,"MGM College of Engineering & Technology, Ernakulam",S,56615,-,-,-,-,-,-,-,-,-,-,-,-,,37
Mechanical Engineering,MGP,"Saintgits College of Engineering, Kottayam",S,32119,44905,34059,47824,41056,32629,38947,-,-,-,-,-,-,FW:22834,37
Mechanical Engineering,MHP,"ACE College Of Engineering, Thiruvananthapuram",S,63000,64716,-,-,-,-,63432,-,-,-,-,-,-,MM:20315,37
Mechanical Engineering,MLM,"Mangalam College of Engineering, Kottayam",S,61808,62113,-,-,-,-,-,-,-,-,65150,-,-,FW:40395,37
Mechanical Engineering,MLT,"Malabar Institute of Technology, Kannur",S,63427,-,-,-,-,-,-,-,-,-,-,-,-,,37
Mechanical Engineering,MUS,"Muslim Association College of Engineering, Thiruvananthapuram",S,63719,-,-,-,-,-,-,-,-,-,-,-,-,MM:58472,38
Mechanical Engineering,MUT,"Muthoot Institute of Technology and Science,Ernakulam",S,18573,20061,24131,42613,39118,19022,20384,-,-,-,60761,-,51145,FW:14711,38
Mechanical Engineering,NIE,"Nirmala College of Engineering Technology and Management, Thirissur",S,56425,-,-,-,-,-,-,-,-,-,-,-,-,FW:55254,38
Mechanical Engineering,PRC,"Providence College of Engineering, Chengannur",S,42076,42583,48174,-,-,-,-,-,-,-,-,-,63859,FW:36499,38
Mechanical Engineering,RCE,"Royal College of Engineering and Technology, Thrissur",S,64896,-,-,-,-,-,-,-,-,-,-,-,-,,38
Mechanical Engineering,RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,16392,19438,17790,23931,25361,18997,17144,40468,62207,-,62870,65345,-,"FW:13553, YN:31309",38
Mechanical Engineering,RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,55556,65086,63399,55971,-,63619,57352,-,-,-,-,-,-,FW:34566,38
Mechanical Engineering,SBC,"Sree Buddha College of Engineering, Alappuzha",S,54278,64352,61414,-,-,-,59717,-,-,-,62706,-,59486,FW:40075,38
Mechanical Engineering,SCM,"SCMS School of Engineering and Technology, Ernakulam",S,23115,25903,26588,51258,-,-,25878,-,-,-,65390,-,50207,FW:13831,38
Mechanical Engineering,SIT,"Sarabhai Institute of Science and Technology, Thiruvananthapuram",S,64367,-,-,-,-,-,-,-,-,-,-,-,-,,38
Mechanical Engineering,SJC,"St Josephs College of Engineering and Technology, Palai",S,38593,41755,42582,59371,57703,47572,39381,-,-,-,63994,-,-,"FW:34287, YP:49807",38
Mechanical Engineering,SNC,"Sree Narayana Guru College of Engineering and Technology, Kannur",S,48894,50959,54289,-,-,-,49431,-,-,-,-,-,-,FW:39844,38
Mechanical Engineering,SNG,"Sree Narayana Gurukulam College of Engineering, Ernakulam",S,51018,59724,-,-,-,53898,-,-,-,-,61048,-,-,FW:40508,38
Mechanical Engineering,SNM,"SNM Institute of Management and Technology, Ernakulam",S,63979,-,-,-,-,-,-,-,-,-,-,-,-,,38
Mechanical Engineering,SNP,"Sree Narayana Institute of Technology, Adoor",S,64964,-,-,-,-,-,-,-,-,-,-,-,-,FW:56597,38
Mechanical Engineering,SPT,"Sreepathy Institute of Management and Technology, Palakkad",S,59581,-,-,-,-,-,-,-,-,-,-,-,-,FW:38660,38
Mechanical Engineering,STC,"St Thomas Colllege of Engineering and Technology, Alappuzha",S,59906,-,-,-,-,-,-,-,-,-,-,-,-,FW:38052,39
Mechanical Engineering,STI,"St. Thomas Institute For Science and Technology, Thiruvananthapuram",S,64747,-,64994,-,-,-,-,-,-,-,-,-,-,FW:48942,39
Mechanical Engineering,STM,"St.Thomas College of Engineering and Technology,Kannur",S,55326,64743,57274,-,-,-,-,-,-,-,-,-,-,FW:52551,39
Mechanical Engineering,TCE,"TOMS College of Engineering,Kottayam",S,57354,-,-,-,-,-,-,-,-,-,-,-,-,,39
Mechanical Engineering,TCT,"Trinity College of Engineering, Thiruvananthapuram",S,63727,-,-,-,-,-,-,-,-,-,-,-,-,FW:46433,39
Mechanical Engineering,TJE,"Thejus Engineering College, Thrissur",S,63344,-,-,-,-,-,-,-,-,-,-,-,-,FW:59541,39
Mechanical Engineering,TKI,"T K M Institute of Technology, Kollam",S,36138,38285,41024,-,-,-,-,-,62220,-,-,-,-,FW:20835,39
Mechanical Engineering,TOC,"Toc H Institute of Science and Technology, Ernakulam",S,41452,55012,46815,49725,-,42940,-,-,-,-,50855,-,58600,FW:33632,39
Mechanical Engineering,UKP,"UKF College of Engineering and Technology, Kollam",S,65017,-,-,-,-,-,-,-,-,-,-,-,-,FW:34189,39
Mechanical Engineering,UNT,"Universal Engineering College, Thrissur",S,62112,-,-,-,-,-,-,-,-,-,-,-,-,FW:41066,39
Mechanical Engineering,VAK,"Vidya Academy of Science and Technology, Thiruvananthapuram",S,55267,55406,55402,-,-,57508,-,-,-,-,-,-,61898,FW:29765,39
Mechanical Engineering,VAS,"Vidya Academy of Science and Technology, Thrissur",S,40098,48974,49585,-,-,-,41211,-,-,-,60315,-,61291,FW:23238,39
Mechanical Engineering,VIT,"VISAT Engineering College, Ernakulam",S,65312,-,-,-,-,-,-,-,-,-,-,-,-,FW:37403,39
Mechanical Engineering,VJC,"Viswajyothi College of Engineering and Technology, Ernakulam",S,40409,53227,50954,-,57650,52654,-,-,-,-,64740,-,-,"FW:32546, YQ:51611",39
Mechanical Engineering,VKE,"Valia Koonambaikulathamma College of Engineering and Technology, Parippally",S,64737,-,-,-,-,-,-,-,-,-,-,-,-,FW:42392,39
Mechanical Engineering,VML,"Vimal Jyothi Engineering College, Kannur",S,48781,54584,56353,-,-,62247,49057,-,-,-,64466,-,-,FW:35650,39
Mechanical Engineering,VPE,"Mahaguru Institute of Technology, Mavelikkara, Alappuzha",S,65006,-,-,-,-,-,-,-,-,-,-,-,-,FW:62475,39
Mechanical Engineering,VVT,"Veda Vyasa Institute of Technology, Malappuram.",S,65353,-,-,-,-,-,-,-,-,-,-,-,-,,39
Mechanical Engineering,YCE,"Younus College of Engineering and Technology, Kollam",S,60453,62329,63406,61400,-,-,-,-,-,-,-,-,-,MM:52316,40
Production Engineering,TCR,"Govt. Engineering College,Thrissur.",G,11741,14781,12621,15149,24238,14096,14688,45715,40103,57074,40574,-,18895,"CC:38, FW:9274",40
Robotics and Artificial Intelligence,IDK,"Government Engineering College, Idukki",G,9017,14290,12929,32948,45427,23146,17835,-,-,-,43132,-,30862,FW:8610,40
Robotics and Artificial Intelligence,KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",G,6507,7709,6899,7454,9144,7199,6552,-,-,-,26184,48199,9745,FW:4434,40
Robotics and Artificial Intelligence,IES,"I E S College of Engineering, Thrissur",S,64948,-,-,-,-,-,-,-,-,-,-,-,-,FW:43747,40
Robotics and Artificial Intelligence,MEE,"MES College of Engineering and Technology, Ernakulam",S,64256,-,-,-,-,-,-,-,-,-,-,-,-,,40
Robotics and Artificial Intelligence,MGP,"Saintgits College of Engineering, Kottayam",S,37183,55803,46256,-,-,-,-,55719,-,-,63663,-,-,,40
Robotics and Artificial Intelligence,SPT,"Sreepathy Institute of Management and Technology, Palakkad",S,54166,-,-,-,-,-,-,-,-,-,-,-,-,,40
Artificial Intelligence and Data Science,CEC,"College of Engineering, Cherthala",N,25934,31926,28327,26967,43882,-,29641,53944,-,-,44431,-,56101,"FW:17674, MG:55864",40
Artificial Intelligence and Data Science,KNP,"College of Engineering, Karunagappally, Kollam",N,32780,37158,35534,51378,-,-,33699,41187,-,-,44908,-,47046,"FW:24932, MG:65406",40
Artificial Intelligence and Data Science,LBT,"LBS Institute of Technology for Women, Thiruvananthapuram",N,17097,22751,19058,33403,-,19197,19635,-,-,-,54905,-,36324,MG:36059,40
Artificial Intelligence and Data Science,PRN,"College of Engineering Perumon, Kollam",N,25927,29008,33297,41027,48472,46866,29037,29947,-,-,57866,-,47952,"CB:25901, FW:16239",40
Artificial Intelligence and Data Science,UCE,"University College of Engineering,Thodupuzha",N,44219,56143,58740,63688,52542,62164,54784,-,-,-,61876,-,48890,"FW:31345, PD:53974",41
Artificial Intelligence and Data Science,AAP,"Al-Ameen Engineering College, Palakkad",S,59984,-,-,-,-,-,-,-,-,-,-,-,-,FW:48443,41
Artificial Intelligence and Data Science,AJC,"Amal Jyothi College of Engineering, Kottayam",S,25066,28859,30317,46291,-,32414,27022,-,-,-,58854,-,-,"FW:19966, YB:47448",41
Artificial Intelligence and Data Science,AWH,"AWH Engineering College, Kozhikkode",S,56147,59219,59353,-,-,-,56469,-,-,-,60796,-,-,FW:37045,41
Artificial Intelligence and Data Science,EKC,"Eranad Knowledge City Technical Campus, Malappuram",S,60067,-,-,-,-,-,-,-,-,-,-,-,-,FW:32662,41
Artificial Intelligence and Data Science,GIK,"Gregorian Institute of Technology,Kanjirampara,Kottayam",S,63903,-,-,-,-,-,-,-,-,-,-,-,-,FW:53279,41
Artificial Intelligence and Data Science,HGW,"Holy Grace Academy of Engineering, Thrissur",S,64937,-,-,-,-,-,-,-,-,-,-,-,-,,41
Artificial Intelligence and Data Science,ICE,"Ilahia College of Engineering and Technology, Ernakulam",S,48943,54906,50566,-,-,-,-,53327,-,-,-,-,-,FW:32926,41
Artificial Intelligence and Data Science,JEC,"Jyothi Engineering College, Thrissur",S,39076,48187,44967,-,40129,59328,42555,-,-,-,53024,-,-,"FW:25593, YZ:48754",41
Artificial Intelligence and Data Science,KME,"K M E A Engineering College, Cochin",S,49273,59191,55420,-,-,-,64973,-,-,-,50357,-,-,FW:34615,41
Artificial Intelligence and Data Science,KMI,"KMCT Institute of Technology and Management,Kuttipuram,Malappuram",S,64776,-,-,-,-,-,-,-,-,-,-,-,-,,41
Artificial Intelligence and Data Science,KMT,"KMCT Institute of Emerging Technology and Management, Mukkam, Kozhikode",S,49145,57015,52963,-,-,-,54379,-,-,-,64383,-,-,FW:32569,41
Artificial Intelligence and Data Science,KMV,"KMCT College of Engineering for Emerging Technologies & Management, Vadakara",S,61325,-,-,-,64808,-,-,-,-,-,-,-,-,,41
Artificial Intelligence and Data Science,KMY,"KMCT College of Engineering for Emerging Technologies & Management, Perinthalmanna, Malappuram",S,60653,-,-,-,-,-,-,-,-,-,-,-,-,FW:41116,41
Artificial Intelligence and Data Science,KMZ,"KMCT College of Engineering for Emerging Technologies & Management, Kasargod",S,63028,-,-,-,-,-,-,-,-,-,-,-,-,FW:35402,41
Artificial Intelligence and Data Science,MEA,"M E A Engineering College, Vengoor",S,32062,54736,34795,-,-,-,-,-,-,-,-,-,-,"FW:22094, MM:34549",41
